ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13_1
R_2rgVHpcnwnQsgNU,40-49,"$10,000 - $29,000",1,Yes,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,300
R_2hNUslSXUst5XYW,50-59,"$90,000 - $109,000",3,Yes,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,140
R_ensUu8c6hXfeQSi,60 or older,"$110,000 or more",None,Yes,Strongly Disagree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,200
R_5hxZFWJ9mH7FG3I,40-49,"$30,000 - $49,000",None,No,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,1080
R_6KJmv2ipuYeHDYG,40-49,"$90,000 - $109,000",2,No,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly agree,300
R_cYZoxZjMTKJ8dLM,30-39,"$10,000 - $29,000",1,No,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,120
R_4IqmKEaUxDX4usC,40-49,"$0 - $9,999",None,No,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly Disagree,2000
R_bJVwKlHbEtyPGya,40-49,"$50,000 - $69,000",4 or more,No,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,1840
R_b9NPaT6IlhcytgO,18-20,"$90,000 - $109,000",4 or more,Yes,Strongly Disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat disagree,1080
R_42b7B9CXt2U7vJI,17 or younger,"$30,000 - $49,000",2,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,600
R_cXQEKi4clD55HJY,21-29,"$110,000 or more",1,Yes,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,1320
R_bg6WwqhVOjNc6sC,50-59,"$110,000 or more",2,Yes,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly Disagree,700
R_brA4N4JaYJG69CK,21-29,"$30,000 - $49,000",1,No,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly Disagree,800
R_26p0MH0Gb0lM0rY,40-49,"$90,000 - $109,000",2,No,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,1360
R_5AT42Rc4cw7egS2,18-20,"$0 - $9,999",4 or more,No,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,1360
R_88rTIvyEmtvCHxc,50-59,"$30,000 - $49,000",None,No,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly Disagree,Neither agree nor disagree,20
R_6yYlz91XYYvvrVA,30-39,"$90,000 - $109,000",4 or more,Yes,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,1180
R_agdbJrR5upQt68m,18-20,"$30,000 - $49,000",4 or more,No,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,460
R_cUVvdhl6ahqoasC,50-59,"$0 - $9,999",None,No,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1900
R_1TWafh0Z01atUuq,21-29,"$10,000 - $29,000",4 or more,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,1440
R_cNmRFIZjxqr5PLw,40-49,"$110,000 or more",None,Yes,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,60
R_72vrOi2PIgxr8qO,18-20,"$10,000 - $29,000",None,No,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1300
R_0eN2FgkX1w7q87A,18-20,"$0 - $9,999",2,Yes,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,560
R_8uY1BZ8DoMdZaMC,18-20,"$0 - $9,999",3,No,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,1760
R_9nREeJw5ZdBs8f4,17 or younger,"$30,000 - $49,000",2,No,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,1440
R_2ipBh1yjcoOZJwG,17 or younger,"$0 - $9,999",4 or more,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,540
R_ePtJONVP8HeABAG,60 or older,"$10,000 - $29,000",2,No,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,180
R_02Oteo5CoUbb9k2,30-39,"$10,000 - $29,000",2,Yes,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat agree,1620
R_eRuEQHz4ibK39Cm,17 or younger,"$10,000 - $29,000",2,Yes,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,40
R_6r5cCLk1HtjvtkO,30-39,"$10,000 - $29,000",4 or more,No,Strongly Disagree,Somewhat agree,Strongly agree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,1540
R_6saUCb0xAFmzqSO,18-20,"$90,000 - $109,000",4 or more,Yes,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,820
R_4VB8MPja4G0vWvA,60 or older,"$70,000 - $89,000",3,No,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,460
R_8cdOj4mYxmke1cq,40-49,"$70,000 - $89,000",3,No,Strongly Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Somewhat disagree,360
R_29agxBmaMUFScu2,21-29,"$70,000 - $89,000",None,Yes,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,20
R_6nfIgyyMdEdtSyq,60 or older,"$30,000 - $49,000",3,Yes,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,920
R_50WKnwbBWypvATs,18-20,"$70,000 - $89,000",None,No,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,1960
R_bdOFxFGZOjpJphc,21-29,"$90,000 - $109,000",None,Yes,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,1200
R_e9FyZyAoE7Bejxc,60 or older,"$90,000 - $109,000",3,No,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,1000
R_cwgJXtmbjeA3VUW,30-39,"$50,000 - $69,000",3,No,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,1060
R_8uAEB7XvkMaitOS,21-29,"$110,000 or more",2,Yes,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,1500
R_3La7ZakgyoBPzU2,21-29,"$30,000 - $49,000",2,No,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,900
R_9pBsr8hBZwNAPR4,30-39,"$90,000 - $109,000",2,No,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,580
R_9mY1dDOF054qF9Q,17 or younger,"$70,000 - $89,000",1,Yes,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,2000
R_0xnKLVBtArB3Duu,18-20,"$30,000 - $49,000",4 or more,Yes,Strongly agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,1060
R_d0wlLXtBQNN98kS,18-20,"$110,000 or more",None,Yes,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly Disagree,480
R_6FmX9lgh9DoHYTc,21-29,"$30,000 - $49,000",4 or more,Yes,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,700
R_3kNqLfxL8bcrpEW,50-59,"$110,000 or more",1,No,Somewhat disagree,Strongly agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,740
R_3qmSfbAft4fQE4K,18-20,"$70,000 - $89,000",1,No,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,1740
R_6Rv1Hcryac9zUoK,40-49,"$0 - $9,999",None,No,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,860
R_9SvJ5XfJBED8GIm,21-29,"$50,000 - $69,000",None,Yes,Strongly Disagree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,440
R_9LI0UsOEc7tiVJI,18-20,"$0 - $9,999",2,No,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,1980
R_0ivLcNPOkzetNci,50-59,"$10,000 - $29,000",4 or more,No,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,1320
R_b91BDBqe8g7xLSu,21-29,"$70,000 - $89,000",3,No,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly Disagree,1040
R_eSdwdo29cugvmpE,21-29,"$10,000 - $29,000",1,Yes,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,1280
R_0BQX9O77qVgueKa,50-59,"$10,000 - $29,000",2,No,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,1520
R_3Kvvl1m843FVhI2,60 or older,"$30,000 - $49,000",None,Yes,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,1600
R_age2zhND2ElZI10,40-49,"$70,000 - $89,000",1,Yes,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,1040
R_e3gXpFdKMyWxHKK,30-39,"$90,000 - $109,000",4 or more,Yes,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Strongly agree,1860
R_afVbGQxHnPzy80S,17 or younger,"$50,000 - $69,000",4 or more,Yes,Strongly agree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,1080
R_7QkOXTL8jTCNqC2,21-29,"$10,000 - $29,000",None,No,Strongly Disagree,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,1900
R_erme02vtApm4cXY,18-20,"$110,000 or more",3,Yes,Strongly agree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,1880
R_b8gukHBnO90v5P0,17 or younger,"$110,000 or more",2,Yes,Strongly agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,780
R_5itmRALTkrrT54O,30-39,"$10,000 - $29,000",None,No,Somewhat agree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,300
R_d3YfDe6uaCS2BQq,17 or younger,"$30,000 - $49,000",1,No,Somewhat agree,Somewhat disagree,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,1760
R_8w9hhh6PhqKgNjo,18-20,"$10,000 - $29,000",4 or more,No,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,1940
R_cZLKtOvJrPGGaNw,50-59,"$50,000 - $69,000",4 or more,Yes,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,480
R_4IPb5dbudaGKRue,30-39,"$90,000 - $109,000",4 or more,No,Strongly agree,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,1100
R_ddwujO6SMra2nZ4,60 or older,"$0 - $9,999",3,Yes,Somewhat agree,Strongly Disagree,Strongly Disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Somewhat agree,1180
R_2sfN6NSQpb9ZsCG,60 or older,"$10,000 - $29,000",None,Yes,Neither agree nor disagree,Strongly agree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Strongly agree,260
R_d4FSCqfnGpeKIm2,17 or younger,"$50,000 - $69,000",2,No,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly Disagree,1680
R_8BrJCifnWpe9PW6,40-49,"$110,000 or more",None,Yes,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,1380
R_0exN7g7POeksB8O,30-39,"$110,000 or more",1,Yes,Strongly Disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,1700
R_08u37HESN6FBQaO,60 or older,"$90,000 - $109,000",4 or more,Yes,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,2000
R_etYfGtMCC1NY6YC,30-39,"$50,000 - $69,000",1,Yes,Somewhat disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,480
R_dajNBQ7TYcDAVO6,50-59,"$0 - $9,999",3,Yes,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly Disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1120
R_0PVyRueW0pDbEA6,60 or older,"$70,000 - $89,000",3,No,Somewhat agree,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Strongly agree,Somewhat disagree,1860
R_0qfQTraQ71iPUCq,40-49,"$110,000 or more",4 or more,No,Strongly agree,Strongly Disagree,Somewhat agree,Somewhat disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly Disagree,100
R_8qVE3tPEEXN4KRU,17 or younger,"$10,000 - $29,000",1,No,Strongly Disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Strongly agree,1980
R_2t2bz2L8BZdi6Tc,30-39,"$10,000 - $29,000",1,Yes,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly Disagree,1540
R_bmzBovclYusdGzs,18-20,"$10,000 - $29,000",None,Yes,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,220
R_a2yZqn15SE3aKjA,17 or younger,"$90,000 - $109,000",3,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,1720
R_3ldH8dQF5fnA4S2,17 or younger,"$30,000 - $49,000",4 or more,Yes,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,440
R_1ReLjzIIEebiL9c,17 or younger,"$110,000 or more",4 or more,Yes,Strongly Disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat agree,Strongly agree,1400
R_5ihbTUIGVuQNTGm,30-39,"$90,000 - $109,000",1,Yes,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Disagree,Strongly Disagree,1360
R_eUHjid5LAMP2oqa,50-59,"$110,000 or more",None,Yes,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,1140
R_3l86WmbUSObac6i,30-39,"$90,000 - $109,000",1,Yes,Strongly Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,280
R_5nF3CjhGgCG0ixM,30-39,"$110,000 or more",2,Yes,Strongly Disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,920
R_8v8CEYam4caWjnE,30-39,"$50,000 - $69,000",2,Yes,Neither agree nor disagree,Strongly Disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,1160
R_b7XsDfGyE88Mdh4,40-49,"$30,000 - $49,000",None,Yes,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,160
R_2uB1ZDCDbD4Itng,40-49,"$30,000 - $49,000",3,No,Strongly Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,1160
R_40Ly3W1l5XNsqTc,60 or older,"$50,000 - $69,000",1,Yes,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,180
R_2i5gzm92SHFAfeC,30-39,"$70,000 - $89,000",2,Yes,Somewhat disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly Disagree,1640
R_6JsqC2McvlT6VFA,30-39,"$50,000 - $69,000",3,Yes,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,100
R_cT6T95u0Ui4RmHY,60 or older,"$90,000 - $109,000",1,No,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,1060
